Monte Carlo All Values Report (MIMIC_CUA_simple.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold 1 (Usual care))","Cost
(Threshold 4 (SF < 110))","Effectiveness
(Threshold 1 (Usual care))","Effectiveness
(Threshold 4 (SF < 110))","NMB
(Threshold 1 (Usual care))","NMB
(Threshold 4 (SF < 110))","Optimal
Strategy","t_currentage
(Threshold 1 (Usual care))","t_currentage
(Threshold 4 (SF < 110))","t_dischargesurvival_finalscale
(Threshold 1 (Usual care))","t_dischargesurvival_finalscale
(Threshold 4 (SF < 110))","t_hospitalduration
(Threshold 1 (Usual care))","t_hospitalduration
(Threshold 4 (SF < 110))","t_imv
(Threshold 1 (Usual care))","t_imv
(Threshold 4 (SF < 110))","t_imvduration
(Threshold 1 (Usual care))","t_imvduration
(Threshold 4 (SF < 110))","t_lifespan
(Threshold 1 (Usual care))","t_lifespan
(Threshold 4 (SF < 110))","t_ltd
(Threshold 1 (Usual care))","t_ltd
(Threshold 4 (SF < 110))","t_oxygenduration
(Threshold 1 (Usual care))","t_oxygenduration
(Threshold 4 (SF < 110))","t_survive
(Threshold 1 (Usual care))","t_survive
(Threshold 4 (SF < 110))","threshold
(Threshold 1 (Usual care))","threshold
(Threshold 4 (SF < 110))",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold 1 (Usual care))","Longterm disability
(Threshold 4 (SF < 110))","IMV duration
(Threshold 1 (Usual care))","IMV duration
(Threshold 4 (SF < 110))","Life expectancy
(Threshold 1 (Usual care))","Life expectancy
(Threshold 4 (SF < 110))"
530,76371.89014,79791.0018,9.164440361,7.566072956,-76371.89014,-79791.0018,Threshold 1 (Usual care),64.92101796,65.08217752,0,0,6.749443991,6.364844594,0.31,0.426,3.065630981,4.07103618,16.51392369,16.51273342,0.0572,0.073,4.130585197,3.804215096,0.801,0.666,1,4,29982.09565,27981.55417,2853.599116,28074.61834,0.285069115,82.7532615,65.08217752,0.450817503,0.502843258,0.331177094,0.797630663,0.175352911,0.679988359,0.59150439,0.73906761,0.533907478,0.667327495,2.322400165,-0.462701245,-0.323302484,-0.048161259,-0.030476154,1.61049041,-0.36361612,-0.003667869,-0.05234759,0.064607637,-0.208251157,2.281809747,-0.46930042,-0.086600322,-0.107670738,0.069919179,-0.19715052,20.16304106,3.804215096,6.364844594,0.008450907,0.140024679,0.234831527,0.513839022,0.549897347,6716.748928,4181.46972,3974.992385,4756.815564,3976.542961,4760.271063,2414.009989,2373.522114,1490.160259,2417.607026,1972.784461,2497.277472,1917.744189,1065.374833,2287.675326,35507.07365,15094.82608,6854.671792,3236.429824,10224.97464,0.247947042,0.306945651,0.245302146,0.22969545,1.640543635,0.459329265,19.26592409,121.0958582,1.565018925,0.0572,0.073,3.065630981,4.07103618,12.16729166,10.12922057
531,68599.31899,79610.42771,10.88021509,9.663992121,-68599.31899,-79610.42771,Threshold 1 (Usual care),64.65061182,64.78359558,0,0,5.374406021,5.412080035,0.28,0.6662,1.815607172,4.399407006,18.38232837,18.64841862,0.0474,0.0866,3.767144331,3.517399155,0.838,0.75,1,4,30031.21576,27507.52337,2859.934427,27460.4212,0.175699368,82.69094735,64.78359558,0.44898997,0.500798744,0.309226749,0.832535545,0.24057251,0.580176011,0.574619224,0.755399386,0.812568112,0.747466674,2.218490334,-0.452568333,-0.207955348,-0.076720166,-0.193833063,1.67262892,-0.661080519,-0.14017342,-0.078160542,0.034247236,-0.312266989,2.162948916,-0.407774874,-0.058035486,-0.054871976,0.014752502,-0.377008252,8.466607697,3.517399155,5.429129124,0.019927565,0.135112696,0.239752998,0.414636731,0.634204324,8260.301102,3910.491633,4315.706356,3317.626463,4331.754357,4165.876964,2847.762218,1826.854895,2078.985398,2265.832864,2095.301158,2235.824043,2343.217467,1577.25887,915.540934,26703.89158,24959.0938,3356.208434,5240.751224,13373.79195,0.093430677,0.145215196,0.155749374,0.223334925,1.525388401,0.463523538,22.18894582,248.6585743,2.178873969,0.0474,0.0866,1.815607172,4.399407006,14.18297321,12.75874643
532,81634.59157,88551.30604,8.130876024,8.38925455,-81634.59157,-88551.30604,Threshold 1 (Usual care),65.06576495,65.19258476,0,0,6.498319291,6.366894741,0.336,0.644,3.173878682,5.568191354,16.21790723,16.3905076,0.1012,0.1342,6.857418358,6.746419373,0.742,0.7572,1,4,30000.46571,30924.66264,4174.370792,30953.46566,0.215251178,82.52734711,65.19258476,0.451053673,0.498343172,0.417123107,0.738328469,0.154298607,0.802471084,0.474313108,0.657624125,0.746820444,0.755753403,2.250531551,-0.454738696,-0.364560773,-0.017354096,-0.056805779,1.998638427,-0.517380523,-0.059385422,0.059788969,0.007787775,0.035125261,2.274684067,-0.479535847,-0.03997311,0.025445687,0.023457143,-0.222098158,15.23108694,6.746419373,6.367104264,0.081324796,0.113051352,0.218512612,0.40722559,0.537274346,5315.738033,2463.844763,3023.54955,3815.616499,4436.918586,3588.220104,2576.761997,2965.963566,2650.276689,2596.206673,1358.848037,2649.503612,2279.455542,3025.80257,1142.829528,38979.05483,12823.45196,6623.9385,19135.31913,12500.75844,0.062345644,0.155492626,0.185154168,0.264034213,1.662178071,0.462232862,16.91223124,119.2859616,1.725501871,0.1012,0.1342,3.173878682,5.568191354,10.89199257,11.34133856
533,73632.32967,89070.20337,9.716558796,9.665372861,-73632.32967,-89070.20337,Threshold 1 (Usual care),64.99673832,65.14767355,0,0,5.968928469,5.553727627,0.2484,0.6922,2.241093837,6.325100143,16.02005063,16.23399267,0.0976,0.1752,5.583070429,5.017427521,0.8854,0.8788,1,4,29956.1155,26006.15479,3202.465133,26069.06633,0.166664593,82.66662732,65.14767355,0.449936111,0.501130225,0.251315676,0.885116668,0.174662989,0.901339849,0.379224228,0.844413749,0.77129533,0.875575294,2.17275585,-0.475500551,-0.248428859,0.003377356,0.014585421,1.872986418,-0.385285219,-0.20722382,-0.028253446,0.033885223,-0.060285974,2.305289966,-0.480655215,-0.273599278,-0.070953313,0.030685817,-0.299572155,13.33109219,5.017427521,5.557437248,0.072430216,0.184447217,0.306484334,0.365268839,0.632870917,8483.189959,4088.367989,3826.880697,4138.146601,3197.907522,3467.161804,3323.039226,2560.958619,1873.027104,2330.212843,2336.658644,2242.438595,1364.858965,1545.076132,1286.883442,33079.48095,13275.97529,12315.34739,13640.51302,16746.86525,0.180496585,0.182486706,0.165104242,0.062730398,1.79481522,0.444911067,17.96679225,102.2205731,1.361529579,0.0976,0.1752,2.241093837,6.325100143,12.86958867,12.93704217
534,66735.43712,82305.23454,5.675527729,6.525361817,-66735.43712,-82305.23454,Threshold 1 (Usual care),65.03784618,65.18528931,0,0,5.653599661,5.526106863,0.168,0.577,1.096701378,4.528106433,13.14917855,12.9671624,0.0394,0.101,4.546067262,4.596777328,0.6,0.7256,1,4,30024.43837,27345.35285,2764.304945,27443.24305,0.154847848,83.11759737,65.18528931,0.451060271,0.504009884,0.167528348,0.605680042,0.205271504,0.811102027,0.551215335,0.778485974,0.745999086,0.717627513,2.072091358,-0.482890298,-0.300066541,-0.044060424,-0.002822369,1.837496643,-0.485322706,-0.089225853,-0.025743084,0.126427902,-0.198765513,2.149950058,-0.41614911,-0.064933951,-0.052365598,0.060736126,-0.238543827,15.11266585,4.596777328,5.526106863,0.04075619,0.182196096,0.186404284,0.423622161,0.619226961,6463.634238,4388.95745,4405.643617,4679.913119,3622.852637,4757.166737,2426.957821,2910.993696,2375.816706,2809.69351,1992.516944,2361.3834,1430.470838,1016.790162,2279.344388,37683.29199,10456.80315,5112.754425,7577.87031,5531.30671,0.154217325,0.228056177,0.368842535,0.110800654,1.190716448,0.509543166,10.50584295,35.60733707,1.324708251,0.0394,0.101,1.096701378,4.528106433,7.357903481,8.523533377
535,70001.2288,76689.39265,7.760200336,8.34683645,-70001.2288,-76689.39265,Threshold 1 (Usual care),64.81114319,64.93688509,0,0,6.48882522,6.424632779,0.261,0.5318,1.995783778,3.712010881,18.17886588,17.85911721,0.0298,0.0654,2.846402426,2.875565666,0.614,0.6624,1,4,30007.9132,31801.07404,4709.362967,31771.50068,0.195554124,82.73584,64.93688509,0.450381274,0.502184962,0.353347715,0.604675504,0.122848662,0.805920681,0.62640686,0.606132996,0.713817721,0.660331378,2.269600919,-0.437619648,-0.321984305,-0.035350526,-0.213756417,1.279586742,-0.340294677,-0.185459448,-0.057195589,0.080586877,-0.280561667,2.333709198,-0.472344028,-0.174382021,-0.017895756,0.027888333,-0.171700432,11.76346194,2.875565666,6.433230798,0.010188243,0.204393279,0.294471074,0.377806613,0.570654102,4546.848528,4006.969971,4307.018547,5198.779122,3493.251103,2479.628758,1966.846943,1949.722237,2649.817685,3330.115148,2904.46397,2269.437846,967.3223655,1345.701016,1242.891948,28702.42702,17931.37783,6856.44931,13208.25348,4964.388271,0.103261788,0.167261713,0.237612871,0.154033658,1.458246584,0.474577199,21.20559535,175.3040073,1.986576428,0.0298,0.0654,1.995783778,3.712010881,10.12472206,10.98090999
536,73746.77947,85965.90963,8.561723263,8.262360563,-73746.77947,-85965.90963,Threshold 1 (Usual care),64.62535014,64.75568292,0,0,5.526917375,5.158857394,0.1946,0.6302,1.52310196,5.081143497,14.77241289,14.87975388,0.0366,0.1106,5.676656884,5.291433203,0.8408,0.8028,1,4,29984.11737,34302.88033,3993.298402,34321.27306,0.213513136,82.88467987,64.75568292,0.450267909,0.500341169,0.195231629,0.84110069,0.229322981,0.886263481,0.603354887,0.662194414,0.74282981,0.793538147,2.241782795,-0.396928387,-0.20615133,-0.061356545,-0.084940181,1.815266369,-0.337915982,-0.072166668,-0.142374978,0.081580044,-0.06450779,2.110924212,-0.409649874,-0.149785046,0.025516019,0.001110245,-0.287758975,11.00866081,5.291433203,5.158857394,0.012054131,0.17751925,0.300738619,0.353219655,0.603041185,5538.336996,5455.586537,3256.91493,3809.459608,2951.875807,3486.197199,1797.084769,2146.363897,2406.172836,4002.348977,2864.956852,1798.962682,1420.004791,2107.846854,1264.305799,31226.7799,6807.558164,7245.4826,11945.20648,8720.40664,0.225160257,0.203780186,0.202959189,0.15600891,1.698398567,0.45151384,12.8696849,76.29627062,1.460977493,0.0366,0.1106,1.52310196,5.081143497,11.10687263,10.93053561
537,70853.21407,83078.05869,8.027750778,8.780344808,-70853.21407,-83078.05869,Threshold 1 (Usual care),65.06165475,65.19043304,0,0,5.514408877,5.201414913,0.2226,0.5456,1.727252735,4.46742995,15.78999334,15.50625081,0.0482,0.1066,5.263899426,5.3678675,0.7286,0.8258,1,4,30037.94188,27400.63575,2795.899,27351.7652,0.24528502,83.19557928,65.19043304,0.450134591,0.503325799,0.224922066,0.726521573,0.354736495,0.650857451,0.630051507,0.851156177,0.61759291,0.823794437,2.373694845,-0.460250889,-0.222335706,-0.071751589,-0.1189586,1.961970371,-0.553511695,-0.131218403,0.006981557,0.030518689,-0.124146593,1.943842658,-0.363814861,-0.155972785,-0.005283368,0.144389782,-0.174004052,12.34292907,5.3678675,5.201414913,0.029753175,0.103162029,0.34368094,0.400204906,0.598797831,4985.151555,4429.986334,4367.012762,4226.057533,4356.982843,5480.255651,3639.962876,2811.973934,1465.984458,1687.037214,1780.213289,1251.531507,1408.036371,1966.256274,1291.53093,31915.12732,13228.08539,9538.416908,11284.71292,6397.807724,0.24253526,0.273571537,0.126565795,0.130571129,1.404240397,0.406248918,13.18334556,193.5726218,1.79932859,0.0482,0.1066,1.727252735,4.46742995,10.51812403,11.69685494
538,71933.85248,93742.19333,5.85996833,11.13235155,-71933.85248,-93742.19333,Threshold 1 (Usual care),64.88243842,65.00203027,0,0,6.28988907,7.419071569,0.257,0.5518,3.321028683,8.217898836,17.73079067,17.08332342,0.0474,0.1454,3.996641131,4.694733743,0.4714,0.9336,1,4,29984.99658,23123.75989,5618.839082,23097.96459,0.095335433,82.88659108,65.00203027,0.449448101,0.497078734,0.357198497,0.47775479,0.165022814,0.807133205,0.577094133,0.782408985,0.599012232,0.926059637,2.440055101,-0.382732637,-0.266039289,-0.084513548,0.105700062,1.630849921,-0.352318294,0.0165056,0.044278332,0.118075932,-0.127097571,2.327463172,-0.437490735,0.09047023,0.122584106,0.058409366,-0.253244839,26.26333685,4.694733743,7.42305923,0.016880252,0.169891137,0.250486323,0.353700728,0.604871114,6569.864873,3767.64246,4962.330897,3680.694406,4740.432878,4984.004219,2252.230884,2347.495299,2476.468933,3212.786423,2279.749338,2491.446599,1264.159411,714.8742869,2231.026862,28380.04279,11383.19634,3266.881125,7798.672389,10067.60529,0.165956562,0.098553697,0.088045385,0.03829327,1.93597692,0.461046754,20.25488822,152.1206536,1.635207916,0.0474,0.1454,3.321028683,8.217898836,7.643069836,14.55108068
539,82571.73694,78680.34837,7.987050423,5.85488007,-82571.73694,-78680.34837,Threshold 4 (SF < 110),64.90906875,65.03963031,0,0,6.974804254,6.585998699,0.4696,0.3854,4.155609542,3.488439731,15.61732223,15.40978525,0.0764,0.069,5.169774834,4.856789333,0.7664,0.5638,1,4,30015.73359,30330.55586,1845.8799,30369.74975,0.306340038,82.56945712,65.03963031,0.449708442,0.498961095,0.532357825,0.765391356,0.303530182,0.747348989,0.471015525,0.688877873,0.594052625,0.566700485,2.301445812,-0.492957746,-0.230606776,-0.050301492,-0.032362666,1.987795802,-0.495441732,-0.048704122,0.005385125,0.035530236,-0.17316964,2.43858288,-0.408515424,-0.201342657,-0.049335515,0.123528788,-0.257964917,13.81525607,4.856789333,6.593358776,0.02378969,0.122524294,0.233558987,0.393887245,0.500142338,5648.64012,4408.243436,5594.906066,3680.679974,2978.611249,3600.898153,2500.823054,2128.260346,2652.138275,1952.726602,2344.780699,2392.969207,1943.046628,2046.179606,845.4633458,19572.24615,7192.730181,15504.30414,7401.906475,14021.30487,0.252340679,0.250834434,0.073582159,0.085861045,1.238339925,0.486228469,17.2322836,57.02803986,1.037185014,0.0764,0.069,4.155609542,3.488439731,10.74887434,7.909520599
540,71163.44877,78415.07029,9.35022372,7.631463088,-71163.44877,-78415.07029,Threshold 1 (Usual care),64.87508075,65.01774018,0,0,5.274881604,4.89548411,0.2964,0.542,3.223098842,5.998123708,16.88183443,16.83826268,0.0606,0.1012,5.221740525,5.033327754,0.787,0.6682,1,4,30009.3284,23301.63406,3375.512846,23186.50028,0.203419397,82.98061577,65.01774018,0.448473895,0.509861072,0.341301264,0.79451531,0.390274631,0.705911127,0.437833214,0.726691153,0.709150187,0.662956985,2.218494535,-0.323424876,-0.320860307,-0.056770248,0.089473932,1.85906287,-0.403661998,0.101275884,-0.0259849,0.051809798,-0.175389975,1.967240274,-0.498777319,-0.03053083,-0.137594713,0.119071044,-0.235863158,22.24354326,5.033327754,4.89548411,0.010704411,0.135379907,0.23326447,0.388713805,0.585786022,7171.138342,4301.456108,4421.97347,2153.959424,2547.439221,3317.61334,2630.015421,3146.23152,2302.649134,2549.078503,2357.116287,3156.236028,2704.626038,1299.366211,1912.947703,23336.78459,15818.98243,5941.259198,5981.969449,16729.99008,0.135127582,0.288026374,0.251706537,0.205822717,1.583358751,0.456353557,13.60945116,197.3472069,2.384664585,0.0606,0.1012,3.223098842,5.998123708,12.245836,10.1504677
541,77731.91074,92211.1587,5.976477731,9.546579882,-77731.91074,-92211.1587,Threshold 1 (Usual care),65.24061216,65.40371307,0,0,6.189501175,7.454864576,0.4136,0.6452,3.364566111,6.488281813,16.27577696,16.12934686,0.0764,0.1672,4.664513801,4.953063378,0.5328,0.8812,1,4,29975.63615,28236.77407,1160.395723,28177.68915,0.256537794,82.61370286,65.40371307,0.44887972,0.504015927,0.427480385,0.550274447,0.166209802,0.782072797,0.417887312,0.830289273,0.677955956,0.875868323,2.253946954,-0.405908108,-0.171913827,-0.079421704,0.033552829,1.814427123,-0.403475558,-0.262748464,0.021060159,0.120370298,-0.073907642,2.243480725,-0.466874105,0.004564766,-0.052924165,0.155311422,-0.196199453,11.92796399,4.953063378,7.454864576,0.067970581,0.219060291,0.231351906,0.404357892,0.617075076,5987.113615,3692.983476,4073.570239,3822.956872,5461.434287,4038.479567,2294.314761,3029.78541,1195.181791,3985.235638,2404.911894,1866.774542,1402.659558,1840.926696,1333.789334,31159.31803,18210.31983,7328.450303,10469.51259,5406.761201,0.369006302,0.186367332,0.19556213,0.413401505,1.83711017,0.562438049,19.87998218,43.26945233,0.961367545,0.0764,0.1672,3.364566111,6.488281813,8.093414392,13.06845248
542,74836.24043,86513.31276,9.079798868,9.328362131,-74836.24043,-86513.31276,Threshold 1 (Usual care),64.8499224,64.96834163,0,0,5.735013725,5.440213007,0.3282,0.6442,2.559829779,5.288049412,18.16836542,17.79370924,0.0836,0.143,6.868343166,7.21080743,0.7384,0.7874,1,4,30048.78137,24715.8125,3296.150779,24619.10849,0.251733937,82.65326078,64.96834163,0.450729569,0.495430012,0.406081956,0.747039523,0.399145994,0.712545437,0.397130861,0.71211499,0.75483183,0.788045815,2.234091647,-0.47556659,-0.179393181,-0.056734401,-0.044578555,2.214078732,-0.424989612,-0.048846329,0.009332949,0.063079994,-0.124221137,2.270951566,-0.483210106,-0.117730843,0.002367695,-0.043246987,-0.333381133,10.31356645,7.211537639,5.447280928,0.059278464,0.218120366,0.186896974,0.380473467,0.696249425,4720.831747,4518.321908,5223.047239,4698.203675,3718.605924,3844.868466,2461.961056,4576.83396,2265.116649,1589.646904,2210.675859,2027.856209,3072.527647,1225.738933,1054.286888,23026.28006,16233.4993,6154.616362,13643.07618,7544.35177,0.127419551,0.327901964,0.285285705,0.259461005,1.773017587,0.504936504,22.02220472,138.6642575,1.902715922,0.0836,0.143,2.559829779,5.288049412,12.10782687,12.64345353
543,72260.20724,78643.24235,9.083534539,8.545332559,-72260.20724,-78643.24235,Threshold 1 (Usual care),64.85933908,64.99482938,0,0,5.586823067,5.655124454,0.2918,0.535,2.0980611,3.786706802,16.95325974,16.4777847,0.0352,0.0664,4.042219834,3.646799776,0.7634,0.745,1,4,29993.75539,25809.74209,3582.770231,25845.03113,0.210244291,82.84112042,64.99482938,0.451031296,0.504700413,0.270617254,0.766141193,0.082887366,0.809359402,0.524124499,0.837419383,0.672175004,0.749623319,2.260679017,-0.38398813,-0.31987292,-0.126747805,-0.156996137,1.639305272,-0.370886672,-0.240621263,0.029287404,0.123003403,-0.210790025,2.023136871,-0.433142736,-0.036074375,-0.064484247,0.0319426,-0.15578921,12.63909194,3.646799776,5.656960247,0.015987406,0.206672959,0.207712641,0.392941618,0.604126793,6675.159588,4742.55424,3815.305108,4655.550499,4017.20692,4182.175036,4908.908096,3004.233853,2341.792543,2173.354675,2491.678794,2550.061344,1686.962711,1584.645095,1007.066907,26480.33562,19312.1002,4679.923446,6942.001281,20129.65549,0.332602619,0.207208727,0.213694023,0.131287875,1.406164416,0.43445018,16.19487677,176.1582475,1.868410066,0.0352,0.0664,2.0980611,3.786706802,11.83523719,11.20168065
544,69547.53527,79379.61467,8.120246767,7.204808074,-69547.53527,-79379.61467,Threshold 1 (Usual care),65.02935689,65.15646442,0,0,5.461327778,5.086860318,0.2744,0.526,2.45397267,5.017695644,17.10052338,17.15192901,0.0498,0.0978,4.931281758,4.668509695,0.6838,0.6122,1,4,30044.25958,25267.6849,1929.098215,25229.8256,0.123437717,82.81656525,65.15646442,0.450142202,0.503693636,0.312310978,0.69418473,0.248913865,0.792432574,0.468599681,0.868123494,0.797543822,0.623544906,2.244005214,-0.44526644,-0.228763706,-0.073530226,0.017634327,1.72424481,-0.395107038,-0.137268944,-0.140711828,0.067481215,-0.004302532,2.061131255,-0.329503944,-0.122288517,0.01706188,0.052012327,-0.228211329,15.0262845,4.668509695,5.088350575,0.032682644,0.125592017,0.232856378,0.331324835,0.580225894,9845.735484,3989.859744,3455.460117,4322.572925,4751.62304,3703.43456,937.4330517,2612.898641,2292.410619,2074.474705,2464.155985,1804.521616,2080.718625,2201.954463,1834.864685,18331.66179,16692.78949,13023.56123,4544.331622,11524.7827,0.202757234,0.400547191,0.162696849,0.095622316,1.481080621,0.500285499,21.31573739,83.95797542,1.400651814,0.0498,0.0978,2.45397267,5.017695644,10.60857926,9.51278379
545,73049.28308,85113.7798,9.597205656,6.28881342,-73049.28308,-85113.7798,Threshold 1 (Usual care),64.74047007,64.86344931,0,0,6.628803044,5.7319477,0.179,0.5556,1.679555652,5.069643911,16.46730302,16.29481946,0.046,0.0914,5.414934966,4.635805046,0.82,0.5646,1,4,29955.09131,23017.51777,3411.290863,22854.39722,0.187537561,82.87685387,64.86344931,0.450024614,0.503852355,0.196276781,0.807690194,0.274627496,0.688731607,0.381573194,0.759977099,0.858458702,0.567806402,2.27399152,-0.504518928,-0.347282749,-0.050720256,-0.017885224,1.731564418,-0.468103659,-0.098610659,-0.094451996,0.021580044,0.0114761,2.357874143,-0.466084696,-0.183972113,0.058064093,0.032291406,-0.263190724,21.06977932,4.635805046,5.7319477,0.022393884,0.153391939,0.18496386,0.378097873,0.645264322,6254.199621,5350.532515,4014.132114,4458.979959,3758.467561,4861.137071,3883.808282,2201.659262,1603.138149,3667.999381,2478.795702,2175.374464,1704.504089,1977.308264,3065.352212,27677.91944,10487.99035,13314.10266,2806.627219,7921.571703,0.100717858,0.424574023,0.183761329,0.151818021,1.630582379,0.503479071,16.4035706,68.42824726,1.414746081,0.046,0.0914,1.679555652,5.069643911,12.49729215,8.37421575
546,82183.22331,93053.57838,7.184915045,9.698286481,-82183.22331,-93053.57838,Threshold 1 (Usual care),64.77951827,64.9155791,0,0,5.297124543,5.017741012,0.3752,0.7264,3.114332233,6.322374883,16.44170573,16.45550721,0.0588,0.1214,4.902733184,4.930338215,0.6288,0.8466,1,4,29973.66436,36220.34412,1562.681046,36198.99652,0.145427064,82.47658557,64.9155791,0.450983066,0.502977297,0.438549865,0.647049753,0.082184451,0.828061933,0.525521545,0.847829904,0.813514844,0.844903816,2.380327441,-0.450909315,-0.150748254,-0.078763772,-0.094428054,1.902751418,-0.463536097,-0.102684519,-0.201341995,0.06554116,-0.200287055,2.131343758,-0.285045526,-0.345231013,-0.117364942,0.125052673,-0.28512022,9.959958298,4.932804993,5.017741012,0.021219943,0.152939397,0.257735019,0.338469242,0.6104506,5699.620507,5549.124831,2820.92164,3467.560347,3150.461114,3629.841744,2506.574402,2511.068457,2914.62855,1955.315167,2182.116733,2507.441258,2213.690021,1230.426015,1305.396792,26392.73946,7678.386869,9655.148336,9838.193617,7032.100042,0.281086994,0.157425458,0.10178733,0.169991131,1.575061024,0.455321032,17.79052684,119.5366184,1.494782931,0.0588,0.1214,3.114332233,6.322374883,9.404247788,12.81528829
547,68264.04419,77840.27838,8.198140898,7.391059885,-68264.04419,-77840.27838,Threshold 1 (Usual care),65.19665494,65.31465535,0,0,4.96225101,5.005120692,0.3004,0.5862,2.394308205,4.845730929,15.09781612,15.24174919,0.0558,0.1056,6.424752621,6.00544047,0.7746,0.7204,1,4,30031.74836,19696.07354,4149.11504,19617.47199,0.209549484,82.50017804,65.31465535,0.450590793,0.503475318,0.301809449,0.787619801,0.150842192,0.616562799,0.372473744,0.869165191,0.739531125,0.722261412,2.227706634,-0.497524356,-0.228627106,-0.042302406,-0.04771196,1.966487189,-0.300528524,-0.203824635,-0.109035094,0.056070062,-0.005390941,1.936289718,-0.479038893,0.031674687,-0.229031569,0.056939777,-0.271352807,11.95971522,6.00544047,5.006966433,0.024075019,0.208913123,0.281973271,0.39959342,0.67081937,4398.279844,3939.825839,4846.00907,3872.773034,4698.102688,3941.290239,2771.568412,2584.410511,2087.44913,2902.40185,1830.161698,1540.00076,1264.945381,1578.757064,1391.436488,27458.78679,17322.2576,5816.991223,4569.44103,7723.722022,0.267068582,0.271115796,0.20575852,0.186287495,1.791511111,0.48202754,13.92242505,76.68578019,1.621654332,0.0558,0.1056,2.394308205,4.845730929,10.72176073,9.805624207
548,88237.32138,95365.49716,9.960250619,9.76977828,-88237.32138,-95365.49716,Threshold 1 (Usual care),64.88757409,65.02610226,0,0,5.612870705,5.41092439,0.4614,0.722,3.767758687,5.674369912,16.43844638,16.36995917,0.0874,0.12,5.909047523,5.935593306,0.8716,0.8684,1,4,29935.8296,38362.86485,3614.118508,38358.79056,0.19120402,82.32031678,65.02610226,0.44943421,0.504290104,0.509292672,0.870010386,0.20802762,0.659165043,0.466052005,0.647773587,0.803664264,0.869315919,2.291050177,-0.449841054,-0.235924444,-0.01856373,-0.135591585,2.030020001,-0.293710206,-0.085461556,-0.11415717,0.093820597,-0.148518826,2.036653173,-0.363194089,-0.059653586,-0.004190135,0.083816428,-0.238069052,9.544433419,5.936602017,5.41092439,0.014785801,0.098569189,0.293180999,0.386126583,0.646522892,7147.304613,4394.0237,3116.923318,3501.63961,3914.135755,2913.55957,2570.518511,1365.175632,2898.885316,2366.645097,1993.375104,2768.363521,1993.134263,2300.757717,1984.851244,25549.18676,20153.15502,9950.040422,13417.48452,6815.347212,0.085588808,0.282738135,0.074461236,0.204392761,1.46545632,0.456816508,17.14363981,113.8700123,1.573641491,0.0874,0.12,3.767758687,5.674369912,13.14499689,12.90516766
