d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival_ageHR
29943.93495,37989.19963,4454.116157,38136.61401,0.138486829,0.395442834,0.637197092,0.131156417,0.789698772,2.192010492,-0.515148109,-0.333576247,-0.088765512,-0.024309746,1.628988784,-0.417797422,-0.186547755,0.080505966,0.1054828,-0.025339731,2.319000676,-0.345953294,-0.168643406,-0.036508643,0.0135009,-0.353429744,0.011333991,0.224600334,0.307305775,0.339149774,0.663975178,7504.465021,4901.758459,3565.449332,4095.405986,3145.642564,3180.855242,2979.245771,1649.129068,2651.646436,2932.851797,2225.849799,2033.795229,1780.533214,1362.763465,1032.752683,28318.92387,16643.87291,9011.282393,6055.530109,4839.140203,0.179483857,0.172251574,1.859308209,0.433086822,15.60620297,0.981618646
30002.78367,33655.13623,2243.299824,33848.7605,0.121474373,0.09305362,0.601701172,0.434461213,0.695759363,2.411457998,-0.377685669,-0.371274864,-0.113796086,-0.103778329,1.853214745,-0.481915786,-0.235675133,-0.043318591,0.092379024,-0.272937412,2.248866643,-0.393170649,-0.200018851,-0.062953521,0.033483523,-0.024482801,0.029782847,0.138582551,0.353041074,0.360265171,0.579163914,5911.29046,3825.192882,5252.431211,6842.047469,4127.14655,4074.884081,2121.389099,2336.486946,2458.956354,2347.338704,2849.905744,1289.492554,1070.547347,1702.538545,1019.990566,17790.65891,14029.53009,7614.896813,5310.294919,17643.2466,0.047846245,0.142656133,1.498028074,0.452832641,13.71174655,1.632190311
29900.75825,25525.58011,5427.580181,25441.167,0.128828309,0.400915129,0.679587956,0.170424619,0.722794829,2.032660221,-0.443627475,-0.268142225,-0.066437944,-0.012310037,1.829778111,-0.464289788,-0.191637635,0.003804095,0.03563602,-0.216701991,2.237428125,-0.479991148,-0.107347594,-0.06079488,0.07881941,-0.297704336,0.020888335,0.148015109,0.28329744,0.393923803,0.685812303,8377.103361,4739.984273,3516.364643,3535.29989,4499.194878,3583.235956,2266.998657,2972.818092,3071.011717,2027.906358,3059.926357,2418.887115,1675.892943,2616.827079,1191.130598,21070.34582,5917.616853,8808.932048,7817.692056,4782.729536,0.351817666,0.178463999,1.682875996,0.476399166,14.82587449,1.353367104
29966.84131,26465.86005,2386.5533,26630.26728,0.201631513,0.208844817,0.950725978,0.087281365,0.691226675,2.336691255,-0.429520532,-0.172547258,-0.076297056,0.029157035,1.622453193,-0.48146453,-0.101636357,0.010334708,0.03950317,-0.13061842,2.22467449,-0.354844162,-0.213266343,-0.174905048,0.11190768,-0.173545606,0.021570313,0.111708493,0.257635595,0.43031594,0.606074664,6179.106058,4073.665022,3055.990313,4791.413757,5318.758323,3831.752172,1813.067243,2294.255349,1713.059256,2181.622272,3222.634502,1889.348768,1458.628052,1300.402484,824.6641726,17733.24088,14656.24194,10740.43756,14241.82261,10585.86365,0.161810538,0.237636721,1.721667025,0.482086784,15.24678733,1.290320059
29989.48309,30640.74194,3182.238909,30717.63708,0.150106295,0.470911471,0.734684533,0.282186808,0.73332239,2.359257435,-0.422839577,-0.28270692,-0.07994545,-0.065161458,1.815435668,-0.509774573,-0.159634326,-0.175077195,0.053166021,-0.122928573,2.184507702,-0.381608363,-0.140817539,0.089858928,0.131479756,-0.372670285,0.012634955,0.236083368,0.256326595,0.353682093,0.672599523,6810.882914,5321.324828,4384.832674,3197.100562,3969.311048,3900.33131,3368.438288,2075.760055,1686.669788,2406.451383,3328.091053,1774.865686,1597.789764,1750.045063,1619.970205,29198.16698,23753.70044,7073.592441,10986.96325,1252.676356,0.34834042,0.27540891,1.795899258,0.374135673,15.52722512,1.549850864
30025.08409,22924.86175,4204.363944,22669.7347,0.122482324,0.143486026,0.715878441,0.236418833,0.652978812,2.325958734,-0.468402123,-0.269957273,-0.100913912,-0.017145826,1.899038386,-0.353570433,-0.00985462,-0.142940478,-0.023795923,-0.025803309,2.322585412,-0.341044955,-0.043201315,-0.064310587,-0.017254496,-0.229895357,0.019772725,0.114588825,0.329442133,0.447498506,0.591062372,7447.984977,5158.813005,5208.186978,3965.3597,3551.430965,3426.163812,3330.093497,1518.499667,2906.576789,1286.409132,2669.865245,1602.685643,2540.444558,1934.183784,1708.562892,30468.3165,18281.59352,10037.78374,9795.181722,2980.116973,0.09268233,0.124693241,1.624175743,0.543364291,16.27242643,1.070102109
29944.94764,33365.73662,2238.541489,33200.65143,0.170616865,0.153610323,0.767867067,0.218720582,0.690547211,2.104475005,-0.498758132,-0.097061269,-0.109519975,0.089018617,1.596770424,-0.387854199,0.005264362,0.1202522,0.081527317,-0.257175543,2.321425812,-0.452044707,-0.112733248,-0.137909055,0.102779071,-0.21176022,0.01724952,0.168689709,0.19098109,0.407984359,0.544979463,4620.465099,4822.991671,5410.386709,3836.834737,3787.10882,4139.779003,2971.796504,1678.593716,2114.265762,3099.544908,1829.828409,2439.915319,1230.535709,2117.662459,1338.713089,40976.79573,12163.81151,13603.12598,6732.773421,6492.524601,0.324332375,0.029057433,1.367318222,0.436289245,13.37639831,1.2745372
30026.51854,32651.04706,3756.536372,32690.9799,0.193682515,0.211976772,0.867661529,0.224085026,0.654801657,2.223782485,-0.453969956,-0.255533661,-0.100141484,-0.008162586,1.715470999,-0.420203453,-0.270091798,-0.108958186,0.083430125,-0.231307053,2.340039037,-0.47189502,-0.114092076,-0.121135665,-0.01119433,-0.263493462,0.025606781,0.124179477,0.275141751,0.450748444,0.701850446,6758.443987,4457.189606,4614.912351,4061.136527,3201.420923,2829.94622,2567.906242,2884.472163,1810.730289,1889.992309,2735.049538,1372.780376,2265.602545,1339.6057,1174.046654,17085.33984,24822.17158,8109.565928,6873.145138,11518.86884,0.349629071,0.352361985,1.71951412,0.442280109,15.26516023,1.479126962
29906.43344,33886.23684,5058.058864,34069.9198,0.274260102,0.344514243,0.652278429,0.248646712,0.743862429,2.341579979,-0.494709536,-0.208718332,-0.063857202,-0.04068823,1.804579198,-0.504559884,-0.17403753,-0.109932509,-0.033647314,-0.255595284,2.199488845,-0.497679466,-0.144290564,0.101457309,0.095378245,-0.331076232,0.030087566,0.119410171,0.31039204,0.383116204,0.56639687,3797.640575,4715.933668,5386.779842,5534.083987,3993.6533,3893.0467400000002,2907.753209,1743.696508,2546.333413,1689.124302,2438.330691,1656.786322,2701.030798,1518.444515,1653.811934,14782.97387,11450.75128,5936.937522,6506.974239,6683.290016,0.204383927,0.330747508,1.80475181,0.456091846,18.5099131,0.839002873
29988.95579,29067.11651,2717.050795,29067.34997,0.200644542,0.400051732,0.82097253,0.271923997,0.62711291,2.414091946,-0.397027503,-0.235575002,-0.075844624,-0.046779665,1.625978923,-0.405251069,-0.19028652,0.034359134,0.02789883,0.042705535,2.19510206,-0.569480511,-0.068656758,0.115147177,0.088635948,-0.317049645,0.014492425,0.121157335,0.259997745,0.483488474,0.66279069,3266.275571,4664.396216,4728.118267,4074.98466,4854.170806,3244.947902,2950.689947,3042.974418,2500.21467,2130.691883,1813.649302,1483.561049,1427.284697,1746.423004,1304.169804,26261.61068,12346.08387,2537.331436,6799.931294,6338.652062,0.293765494,0.373687747,1.832696101,0.484325851,20.76114727,2.069548819
30031.81104,27007.0048,1752.041676,26720.80735,0.200151419,0.219938602,0.681779404,0.139593115,0.781878263,2.302020501,-0.429400877,-0.290353951,-0.065431033,-0.010968399,1.757087836,-0.3651234,-0.269219332,0.045314095,-0.059260234,-0.089826013,2.290511278,-0.32841791,-0.153329794,-0.102067405,0.03923886,-0.348983931,0.015438634,0.158947167,0.204449193,0.27567116,0.604846013,6880.410696,4677.986313,3702.210766,3220.078492,5437.911661,3797.095438,2119.248049,4682.242515,1350.090807,819.2067455,2429.696908,1461.547334,2240.446462,2097.802983,3043.964786,26198.14703,14109.75855,6512.992913,5618.563293,4456.890729,0.089805804,0.221345023,1.957175137,0.432335132,13.65671167,1.251465114
30039.28277,24656.85117,3785.100793,24651.94955,0.194915467,0.11940187,0.869910484,0.477510662,0.823986921,2.343912775,-0.451792005,-0.247523565,-0.029220205,-0.02726587,1.938547934,-0.504339665,-0.209128965,-0.036392777,0.071162168,-0.16143463,2.090409306,-0.338085317,-0.039603631,-0.082830441,0.060586458,-0.346511037,0.012930775,0.175244157,0.214525974,0.484703895,0.562117356,6064.7927,4347.996162,4044.614947,3664.286255,4295.487952,4241.983206,3034.498285,2096.997823,3552.835052,2650.964716,2131.36407,1286.367589,2306.198708,1907.729041,1974.059138,33399.94414,7838.227296,6528.865611,8842.449592,12551.54942,0.108694927,0.234493157,1.643853565,0.452637283,14.13008489,1.399397134
29999.74947,29676.6466,4445.233781,29729.48047,0.247996647,0.347118172,0.491405189,0.13211186,0.788921094,2.224792113,-0.493388428,-0.154082276,-0.091030677,-0.108993559,1.981124525,-0.419682657,0.00550244,-0.102585829,0.050016399,-0.141990706,2.294602441,-0.43736529,-0.233369587,0.081628349,0.15084109,-0.260390567,0.036610396,0.138481969,0.157285758,0.35353885,0.619830665,8123.404648,6160.570374,3983.311188,4506.616941,4861.115175,3277.719619,2286.986712,3491.938083,2942.318317,1922.207119,2483.968211,2031.120188,1821.833575,1443.269088,1964.869387,31916.72754,7080.454016,7808.990232,4481.056988,5799.806035,0.178758638,0.403075055,1.534772737,0.43239012,20.7706194,1.355410419
29995.97737,30937.86082,1892.61536,30766.90166,0.220601469,0.16905555,0.712995216,0.563058958,0.624699783,2.157831919,-0.392781026,-0.207367713,-0.035825619,-0.047219139,1.847770839,-0.484784039,-0.225187395,0.092981872,0.084376255,-0.152716663,2.240363019,-0.386494968,-0.164418176,-0.137503086,0.103671183,-0.15422374,0.005594879,0.116876831,0.157135212,0.424310013,0.687071745,6431.422114,3757.819273,3633.963291,4134.034156,3335.950347,4852.231495,2610.72176,2106.131778,2591.440483,1023.245188,2380.297835,1522.905527,1490.791611,969.7634541,1325.73691,40222.38158,13620.85415,5689.766901,2253.966529,5481.891961,0.406659516,0.202420673,1.741042363,0.492426167,17.47866319,1.362684027
30069.59242,29759.03271,3068.979403,30037.69126,0.31663143,0.175599476,0.698693345,0.384719984,0.818958284,2.351974411,-0.430518726,-0.240513657,-0.127197772,-0.234326277,1.594123665,-0.530736438,-0.179902279,-0.027017261,0.076353074,-0.075314994,2.070780166,-0.38153578,-0.048836911,-0.232322342,0.033836198,-0.321790272,0.040221291,0.178280851,0.21084307,0.487131377,0.535166812,9020.816121,6391.137674,5244.361217,3805.464043,3257.821521,3506.79061,1994.469206,2572.302766,2815.617187,1877.079967,2704.281562,1622.932716,1954.563454,2093.762402,1925.17902,32944.76677,17229.94666,5191.011077,8024.641865,7623.795913,0.1966661,0.20905347,1.448326179,0.452790433,17.13978948,1.336315409
30006.91211,31445.86037,3429.999959,31499.09349,0.19741821,0.306918208,0.810562941,0.130162407,0.781073137,2.279897619,-0.47806659,-0.187043586,-0.158862821,8.39405e-4,1.610492852,-0.322856542,-0.050449178,-0.001905185,0.087051389,-0.094126173,2.029008238,-0.501913893,-0.215695017,0.031683947,0.00678844,-0.316110136,0.005363772,0.11806249,0.200669323,0.420754109,0.674817997,8825.610149,5221.81456,2734.547946,4201.454851,4801.47008,2910.416103,2983.889399,2119.707637,1949.010614,1748.224403,2145.652265,1659.39947,1748.145606,1890.72968,1419.237278,36930.89888,7883.708751,6736.69213,5073.364426,5116.987257,0.057982409,0.185374204,1.610220826,0.475024971,16.89355717,0.910003928
30089.18384,25921.11202,2404.481728,25846.23993,0.089523421,0.14857621,0.924503565,0.052459659,0.72237123,2.236539559,-0.526712245,-0.262699113,-0.113651607,0.012390482,1.805219073,-0.470482351,-0.116156352,-0.107041582,0.003343739,-0.209509905,2.286159747,-0.480554977,-0.156405683,0.025571058,0.155816915,-0.406206595,0.018334341,0.208480162,0.187036013,0.486595069,0.461942694,4081.599481,5013.378529,4175.48771,3439.991327,3245.428229,3754.301252,5204.679716,2538.171082,3399.543626,2934.772903,1816.766759,1523.242237,1653.548016,2187.740484,1471.042686,27229.35511,12671.89886,4254.866901,5714.949069,6222.366675,0.196463678,0.410879842,1.452466914,0.470918561,13.19487931,1.085134576
29962.14488,36498.14616,2579.053236,36516.47037,0.230795305,0.187921579,0.76897111,0.243473702,0.589741176,2.05014808,-0.469701354,-0.200930017,-0.033417472,-0.150937629,1.676660663,-0.451623096,0.019754047,-0.019592451,0.083008317,-0.30990883,2.26365839,-0.375978768,0.049749805,-0.054198749,0.063607769,-0.224108643,0.014111872,0.085517903,0.256839332,0.391867149,0.669109754,4824.151479,4843.649661,4285.285785,3155.704673,3605.8792,3470.27971,1855.369952,3400.086967,2233.9215600000002,1719.188649,1569.955895,1417.891904,2532.215942,2010.690691,2218.344198,24544.60127,8667.397357,7918.26826,8739.831323,5546.641983,0.127721944,0.205925185,1.637039562,0.493153662,13.88352147,0.87105971
29843.17414,32366.2265,2924.477032,32374.325,0.170784081,0.2957554,0.766227975,0.146741552,0.654677644,2.301992225,-0.586873762,-0.204793761,-0.047945,-0.078877226,1.738630539,-0.499385843,-0.174036089,-0.120091387,0.050123678,-0.222953606,2.268655848,-0.537981822,-0.312179239,-0.211495841,0.128464452,-0.212443668,0.021806966,0.188226734,0.225924681,0.387460032,0.453925425,6631.55444,4480.70196,4706.563166,3969.616569,4186.140465,5088.693701,3308.706708,3129.921359,1921.204721,2495.469599,1785.270134,1873.832974,3090.221431,1721.446075,1484.132306,22945.10255,11287.23912,14971.17051,2307.007529,13526.81996,0.177170815,0.281431193,1.751923979,0.457489933,12.96482259,0.981850423
30061.42285,26606.03963,3131.608511,26428.87568,0.195994547,0.15921863,0.643733157,0.142469331,0.673944589,2.269195494,-0.503197504,-0.242320581,-0.091384804,-0.049040501,1.782298224,-0.461128095,-0.129032097,-0.004010734,0.066222963,-0.256192666,1.838886088,-0.392160176,0.065650496,-0.023509809,-0.05408788,-0.324690221,0.010237222,0.15617617,0.178087037,0.418319214,0.505191931,8315.261942,4071.712815,4364.369357,4679.155535,3529.446699,4734.710989,1535.95347,2902.697021,1751.639561,2512.185895,2271.911053,1682.514081,2015.802143,1611.835777,1233.174603,30886.55077,12510.35074,7429.182668,3939.160032,2622.106383,0.186184899,0.221536793,1.621567314,0.444671833,14.28006495,1.235759005
29986.47684,31588.80983,3690.016592,31671.53828,0.266345961,0.354653907,0.884774118,0.136501049,0.822967449,2.220211349,-0.513738183,-0.381867349,-0.108903721,-0.022122497,1.736152327,-0.468372121,-0.176226106,-0.078075796,0.082051147,-0.076388247,2.176982403,-0.429868103,0.029162005,-0.034973797,0.113150915,-0.273158601,0.019427687,0.235375595,0.282740394,0.411277078,0.602182869,4756.008694,5276.072168,3866.300974,4827.500068,3336.589899,2985.067491,2763.435556,1709.045276,2350.542978,3194.921589,2355.949486,1745.308295,1723.397688,1342.538894,1680.96353,41919.41647,5054.510195,3992.230629,9557.068281,7044.457226,0.292943061,0.130001183,1.675486011,0.507791949,14.53738665,1.669599443
30039.19547,29560.22542,5043.737159,29987.73331,0.10573352,0.497866594,0.766273396,0.382670902,0.589875333,2.256572062,-0.38614063,-0.137103947,-0.08586092,-0.063940387,1.94947572,-0.389034329,-0.068490315,-0.068328702,0.05015596,-0.141126721,2.121312401,-0.417325146,-0.030678124,0.047142951,-0.008180668,-0.263307915,0.038489161,0.131464115,0.249123174,0.403786617,0.589873634,8298.805888,4590.028691,5203.1957,4749.387847,3719.364536,5098.895288,3160.746385,2476.043676,3485.251553,1443.71089,2307.145075,1303.041339,1695.214864,1822.903613,1529.299611,27731.53223,5431.937957,12099.88471,5377.858454,8039.907985,0.494690701,0.340879612,1.497759938,0.423712694,11.93027579,1.083543592
29982.65903,22642.08777,2729.788846,22427.98208,0.273155642,0.24031415,0.730681472,0.01839557,0.738423268,2.408342061,-0.498666768,-0.172998513,-0.16117662,-0.022822111,1.846643472,-0.437887019,-0.140414987,0.145677383,0.186001503,-0.252149339,2.1240035,-0.368295494,-0.23049061,-0.019955091,0.086326569,-0.390848057,0.006082869,0.095862317,0.212519377,0.397849203,0.630950319,7357.928886,3492.968068,3349.496166,3058.359997,2718.084263,2028.945313,4241.716369,2767.4505,2811.88294,2906.228317,2638.216261,1797.387454,2438.005867,1421.8366,1179.81379,32226.08938,8219.132147,7250.806616,9565.926479,6114.863334,0.114398903,0.271935501,1.602114481,0.426454594,19.09266898,0.90597279
29943.97758,30740.53381,2713.330654,31058.53636,0.200311331,0.17024271,0.870576806,0.167763511,0.554293828,2.059537839,-0.415280888,-0.232068153,-0.08787476,-0.112279283,1.908693693,-0.497781466,-0.10704687,0.017836682,0.017909791,-0.139583535,1.986107108,-0.4212101,-0.170036621,-0.030796487,0.054876509,-0.33582201,0.022277656,0.220119482,0.26553956,0.467452362,0.597767952,6436.153177,5492.185624,3779.197027,4121.452388,4355.472889,3976.692531,4158.657062,2009.090747,2808.481894,1664.06417,2376.79743,1481.645137,1281.875167,997.1541435,1110.317622,23934.00461,7061.067296,4791.491038,1462.759607,4407.844886,0.190329086,0.130121219,1.913484996,0.441829541,13.55156596,1.005258292
30039.65545,24254.704,2752.295055,24148.44352,0.179866176,0.423468274,0.702806603,0.080623085,0.781799917,2.268820109,-0.510253414,-0.164452609,-0.090332938,0.03982178,1.881332795,-0.427176389,-0.129504792,-0.037965471,0.111105147,-0.074475336,2.355685972,-0.542755669,0.028060497,-0.055559008,0.104174382,-0.177547822,0.039915081,0.204467211,0.283651084,0.336646887,0.572142996,7244.868298,5077.430493,4543.229923,4360.578412,2777.291747,3464.858758,3618.129261,3235.764048,2523.531892,4215.523695,3831.864633,1949.502527,2430.804419,2092.773676,1355.413258,35572.80373,22824.70093,4559.881849,5290.785921,6246.210487,0.343820583,0.233263044,1.789375401,0.497961392,10.9071326,0.830096103
30039.55821,29736.17138,2834.354261,30042.54331,0.09140457,0.231844103,0.817270654,0.262734923,0.726105349,2.263418866,-0.511656226,-0.347849124,-0.083999865,-0.040722419,1.95468722,-0.434585856,-0.087427024,0.030196168,0.128862869,-0.160347911,2.398072502,-0.443419271,-0.109004357,0.02245114,0.13067033,-0.381749292,0.022980997,0.078014318,0.207666799,0.40115726,0.66717277,9368.81844,4184.661889,4823.365085,4136.490659,4849.11819,4588.982982,1587.450808,2445.189186,1592.665184,2140.443967,1863.53364,1728.229976,2275.920318,2000.670647,2916.956905,47105.86711,6680.741576,2353.249499,16946.46251,4582.257943,0.190535565,0.174472401,1.573620562,0.513518439,21.44818839,0.935563265
29933.48864,29609.86716,3333.259758,29513.97619,0.27148473,0.175243345,0.603999883,0.140768406,0.581177262,2.095349252,-0.465683486,-0.166715543,-0.027612206,-0.041435417,1.947333642,-0.381573916,-0.127941296,0.037284049,0.067679082,-0.204985329,2.039023198,-0.456390796,-0.129968784,-0.1271055,0.039534802,-0.208116814,0.012950461,0.159710518,0.179358688,0.388489354,0.688809027,5166.663706,4828.810024,4054.61252,2926.374895,4347.910203,4348.522205,4558.354079,2171.527811,2726.2839,1181.100367,1827.29449,1459.998802,1005.684002,2074.408008,1155.025226,24222.74408,11925.91635,5152.186635,4690.232605,6681.138428,0.13230646,0.294115056,1.810569945,0.378462175,11.1003233,1.485135575
30065.93198,29147.55118,2764.607156,29140.88808,0.287091848,0.353605903,0.526611617,0.166760136,0.952361269,2.323390577,-0.495813735,-0.266344433,-0.051270819,-0.116051806,1.759329501,-0.417099941,-0.172606303,-0.216532371,0.112872858,-0.059521134,2.336606368,-0.389452665,0.032287003,-0.147760716,0.041483757,-0.220463164,0.029098287,0.112458461,0.264359206,0.295084281,0.520673775,8293.077567,4443.255176,3626.908716,3997.62158,3066.209558,3664.665067,3554.36545,1623.362863,3121.360172,2061.550755,2485.57195,2254.749309,1482.051882,2254.89359,1120.690328,28860.7837,16957.28694,8517.110724,13384.64503,13729.26624,0.486019894,0.076154927,1.596827358,0.430116408,12.9127285,0.769155575
29960.7027,34629.94407,1207.723347,34602.90098,0.2179665,0.202167395,0.765859745,0.091166274,0.897549655,2.196298004,-0.382221818,-0.316643876,-0.030569484,-0.139334583,1.968428933,-0.489257049,-0.119827855,0.140344547,0.038044087,-0.067789353,2.039246127,-0.393307562,-0.221215418,0.020847672,0.105967721,-0.383324547,0.021721909,0.120247861,0.20047706,0.429216197,0.579715333,6129.967723,2786.835574,5088.094447,2981.317683,4770.636341,4813.326988,2135.082617,3892.112209,3064.152004,2881.324494,1764.202063,2065.039324,1377.777723,1834.270444,1362.76012,43212.17769,12048.23838,7212.213671,9275.229368,5020.697214,0.130009053,0.156240045,1.493249469,0.42072004,17.00652782,1.626226043
