Monte Carlo Dashboard (MIMIC_CUA_sensitivity.trex),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iteration,"Cost
(Threshold Usual care)","Cost
(Threshold SF < 88)","Effectiveness
(Threshold Usual care)","Effectiveness
(Threshold SF < 88)","NMB
(Threshold Usual care)","NMB
(Threshold SF < 88)","Optimal
Strategy","t_currentage
(Threshold Usual care)","t_currentage
(Threshold SF < 88)","t_hospitalduration
(Threshold Usual care)","t_hospitalduration
(Threshold SF < 88)","t_imv
(Threshold Usual care)","t_imv
(Threshold SF < 88)","t_imvduration
(Threshold Usual care)","t_imvduration
(Threshold SF < 88)","t_lifespan
(Threshold Usual care)","t_lifespan
(Threshold SF < 88)","t_ltd
(Threshold Usual care)","t_ltd
(Threshold SF < 88)","t_oxygenduration
(Threshold Usual care)","t_oxygenduration
(Threshold SF < 88)","t_survive
(Threshold Usual care)","t_survive
(Threshold SF < 88)","threshold
(Threshold Usual care)","threshold
(Threshold SF < 88)",d_Recovery18to64Cost,d_Recovery65plusCost,d_Recovery18to64CostMean,d_Recovery65plusCostMean,d_LongtermDisabilityUtility,d_Gompertz,d_Age,d_Sex,d_Uniform,d_thresh1_imv_surv,d_thresh1_surv,d_thresh2_imv_surv,d_thresh2_surv,d_thresh3_imv_surv,d_thresh3_surv,d_thresh4_imv_surv,d_thresh4_surv,d_beta_imvDuration_intercept,d_beta_imvDuration_death28,d_beta_imvDuration_age,d_beta_imvDuration_sex,d_beta_imvDuration_logalpha,d_beta_oxygenDuration_intercept,d_beta_oxygenDuration_death28,d_beta_oxygenDuration_imv28,d_beta_oxygenDuration_age,d_beta_oxygenDuration_sex,d_beta_oxygenDuration_logalpha,d_beta_hospitalDuration_intercept,d_beta_hospitalDuration_death28,d_beta_hospitalDuration_imv28,d_beta_hospitalDuration_age,d_beta_hospitalDuration_sex,d_beta_hospitalDuration_logalpha,d_imvDuration,d_oxygenDuration,d_hospitalDuration,d_LTD_riskgroup0,d_LTD_riskgroup1,d_LTD_riskgroup2,d_LTD_riskgroup3,d_LTD_riskgroup4,d_imv1,d_imv2,d_imv3,d_imv4,d_imv5,d_oxygen1,d_oxygen2,d_oxygen3,d_oxygen4,d_oxygen5,d_ward1,d_ward2,d_ward3,d_ward4,d_ward5,d_y1,d_y2,d_y3,d_y4,d_y5,d_thresh1_imv_death,d_thresh2_imv_death,d_thresh3_imv_death,d_thresh4_imv_death,d_LTDmortalityHR,d_dischargeSurvival_shape,d_dischargeSurvival_scale,d_dischargeSurvival,d_dischargeSurvival_ageHR,"Longterm disability
(Threshold Usual care)","Longterm disability
(Threshold SF < 88)","IMV duration
(Threshold Usual care)","IMV duration
(Threshold SF < 88)","Life expectancy
(Threshold Usual care)","Life expectancy
(Threshold SF < 88)"
95,75169.1105,66864.64612,9.110365808,8.479696406,-75169.1105,-66864.64612,Threshold SF < 88,64.96565343,65.09488215,4.936937208,4.954604148,0.344,0.093,2.942835162,0.688655465,15.40947514,15.39588412,0.079,0.039,4.860319958,5.172756709,0.84,0.805,1,4,29943.60797,25205.07945,2432.086677,25213.18821,0.216074583,82.90001836,65.09488215,0.452190875,0.501923986,0.361146814,0.818586872,0.27060939,0.644275729,0.454485418,0.824960184,0.058257114,0.786184852,2.305003609,-0.419648514,-0.115758255,-0.084674568,-0.039962825,1.800175384,-0.483917459,-0.087449699,-0.010993914,0.102938007,-0.172898157,1.959540089,-0.391484267,-0.074683603,-0.16176022,0.182925788,-0.286722283,11.7333142,5.172756709,4.954604148,0.040831317,0.166821245,0.373442603,0.424688781,0.60915731,6043.292216,5179.18404,3323.120606,3634.260627,3409.834698,4550.628937,4966.204801,4118.653331,2545.976215,2560.515756,1275.060575,1857.000054,2318.896195,1433.051044,1916.951028,29483.32146,7202.698831,5431.337733,6968.68462,4178.797734,0.212798561,0.377898002,0.141564174,0.217514723,1.500204773,0.481013776,15.0135392,69.30518574,1.158056508,0.079,0.039,2.942835162,0.688655465,12.08950097,11.02110007
96,76662.43655,70791.15213,7.0137007,8.266352736,-76662.43655,-70791.15213,Threshold SF < 88,65.50276095,65.60412231,3.929650997,4.123196207,0.261,0.159,2.864381952,1.48127817,14.34786952,14.56362301,0.079,0.086,4.988266995,5.004751229,0.698,0.831,1,4,30021.04917,29027.14312,3996.230357,28879.696,0.167510568,82.93418901,65.60412231,0.452175459,0.51474795,0.303860333,0.695042142,0.144095294,0.739819272,0.638915318,0.698001288,0.169547134,0.844724943,2.332097216,-0.531448122,-0.242269545,-0.086679876,-0.003994781,1.842956361,-0.499764392,-0.026445906,0.026359825,-0.012428238,-0.141368272,1.709549558,-0.483606522,-0.102423264,-0.070944779,0.012236855,-0.201018265,21.27211752,5.004751229,4.123196207,0.063003531,0.136248185,0.312732286,0.408052462,0.653070014,6400.497913,4259.466566,4421.808337,4801.178157,4351.353065,4376.177792,2351.846495,2288.865436,4326.697827,3014.308238,2343.825536,1403.147628,1682.638466,2604.36225,1602.947706,24562.02124,11925.79707,7740.729379,5994.831344,3513.997893,0.137634132,0.14495849,0.170379301,0.110386953,1.674410536,0.455116368,14.48909456,51.65185449,0.879246217,0.079,0.086,2.864381952,1.48127817,9.294874801,10.8267983
97,88885.45722,78528.8345,9.260311691,7.115707229,-88885.45722,-78528.8345,Threshold SF < 88,65.03989822,65.17962379,4.465241534,4.063462858,0.367,0.232,3.931358647,1.834122632,16.01329134,15.9931374,0.108,0.036,4.546759223,4.308629847,0.851,0.639,1,4,29929.73054,34725.21532,5090.195791,34507.6667,0.238778567,84.4245741,65.17962379,0.449954287,0.49663509,0.367581463,0.859823281,0.150630829,0.871992966,0.380379481,0.757106963,0.13290267,0.605028866,2.357335226,-0.382736412,-0.212595293,-0.06354682,0.000897884,1.694608355,-0.535637758,-0.263948196,-0.074229359,0.015288735,-0.014921497,1.774289153,-0.420236377,0.004452656,0.066079473,0.011546938,-0.34011832,17.33311554,4.308629847,4.063462858,0.040711951,0.141982411,0.294217954,0.35497683,0.569299524,6246.064894,5837.798352,4311.793801,4541.224713,3854.654904,5387.038795,3121.220408,2826.922491,2666.79624,2194.697923,1592.033,1962.995813,2836.463767,1893.452246,2205.59795,33337.17381,13248.24922,7785.743962,4690.881092,14865.9115,0.304204906,0.263940061,0.18672193,0.355909882,1.991489383,0.446083364,18.03454087,70.82244124,0.882654879,0.108,0.036,3.931358647,1.834122632,12.37350168,9.352814042
98,70777.68972,63047.24558,6.799329921,6.272374432,-70777.68972,-63047.24558,Threshold SF < 88,65.22290974,65.35147969,5.517990676,5.675303968,0.407,0.171,2.832931286,1.114682961,13.22057682,14.20290663,0.049,0.017,4.981928976,4.947793196,0.724,0.61,1,4,30024.1711,26238.59208,3661.166523,26330.63427,0.113770451,82.99553804,65.35147969,0.451107829,0.497733405,0.448948705,0.733570756,0.125135736,0.777229384,0.622369222,0.454856625,0.139673783,0.621809337,2.191610839,-0.484126189,-0.104129712,0.006916276,-0.112040344,1.842343349,-0.496179879,0.005596591,0.018034711,0.091390515,-0.120762453,2.249678382,-0.44448509,-0.212824322,0.073005977,0.201554773,-0.333419828,8.606925597,4.947793196,5.675303968,0.012198387,0.090684657,0.21268689,0.448392624,0.472432735,7286.840191,4609.013401,3893.279099,4907.356149,3667.239922,4899.395842,1901.871449,1093.443034,2785.769967,3030.174668,2999.875648,1889.796561,3083.287974,1655.268626,806.999309,35523.07387,11079.01693,8459.532231,7182.690291,9304.150194,0.302684606,0.225542529,0.059598959,0.258736316,1.694839538,0.435611015,11.3497957,65.65045781,1.190054799,0.049,0.017,2.832931286,1.114682961,8.818774502,8.048804926
99,78735.32595,70049.57562,9.351268338,8.174343331,-78735.32595,-70049.57562,Threshold SF < 88,64.9276949,65.01810903,6.670560844,7.36880923,0.35,0.17,3.471542594,1.546021338,14.6639484,14.11524995,0.085,0.047,5.738321116,4.959454958,0.905,0.836,1,4,30012.873,29124.27729,4885.758615,29132.36301,0.181989289,82.56145138,65.01810903,0.451245829,0.499207399,0.350903132,0.913970703,0.21719067,0.785932007,0.607137421,0.650631027,0.150117255,0.828208948,2.309521071,-0.473616504,-0.208347432,-0.078642403,0.026896623,1.91565503,-0.387052388,-0.011844517,-0.230288985,0.086358774,-0.193718414,2.299000564,-0.284116931,0.012955585,0.063385986,0.050583269,-0.197536378,17.70185594,4.959454958,7.36880923,0.033527573,0.161382654,0.192415969,0.370935437,0.670699197,7279.192433,3677.829561,4993.076749,3626.458585,3236.7226,4157.813263,2361.798322,2051.997809,1801.857793,4009.87285,2134.594174,1416.955961,2070.66918,2342.848454,1104.293976,31593.29241,21644.84005,8180.828701,13450.36644,4353.743731,0.181949267,0.420141208,0.092813303,0.191813761,1.863533028,0.434683815,13.98521961,62.17712707,1.148552438,0.085,0.047,3.471542594,1.546021338,12.20858948,10.62768805
100,73953.41239,69096.68545,7.685942073,9.015031936,-73953.41239,-69096.68545,Threshold SF < 88,65.06844079,65.25938746,4.514579668,4.721413578,0.387,0.131,2.457191754,0.963169708,16.39089862,16.05127403,0.055,0.021,4.946755607,5.943488203,0.676,0.79,1,4,29918.74603,26220.77835,3650.564086,26254.61354,0.237749665,81.76983869,65.25938746,0.449807513,0.489048723,0.418388008,0.689254286,0.192013521,0.746385859,0.456077322,0.703655094,0.122868029,0.762916103,2.084070115,-0.524574465,-0.319518084,-0.01751693,-0.095928549,1.934149448,-0.372919555,-0.353343966,0.081932179,0.110513869,-0.106334733,1.897975975,-0.387374687,-0.044766161,0.106607825,0.14107925,-0.238412983,16.15444817,5.943488203,4.721413578,0.006453109,0.049077122,0.265987468,0.420898089,0.634046996,7874.019541,4805.52689,5129.076351,3257.543506,4849.274129,2711.598131,3003.585441,3327.482149,2394.027518,2174.8307,2372.504644,1922.488373,1885.082156,1589.917666,1905.633809,24308.128,8709.36036,7822.708353,6227.335372,5156.323958,0.265134038,0.431969099,0.166590042,0.199606071,1.547803057,0.491400719,19.77560979,59.8660334,1.107183635,0.055,0.021,2.457191754,0.963169708,10.23661785,11.64576689
101,67312.80668,68170.2852,8.319739742,5.520293403,-67312.80668,-68170.2852,Threshold Usual care,64.55771434,64.67476732,5.499190949,5.600068439,0.146,0.181,0.890501868,1.2046415,14.88385617,14.92940437,0.017,0.026,4.035147983,3.72504487,0.783,0.567,1,4,29988.20253,27768.37615,4453.491653,27738.82678,0.166848735,82.05056717,64.67476732,0.447631391,0.502124276,0.089111164,0.774561795,0.152672793,0.787553066,0.593295556,0.822240759,0.146753921,0.58687296,2.217928928,-0.407448753,-0.270411289,-0.050190016,-0.120092705,1.574360179,-0.443893473,-0.132923309,0.081809803,0.051213985,-0.1643082,2.099279258,-0.28095827,-0.116717574,-0.081240472,0.02474044,-0.315600941,16.38328103,3.72504487,5.600068439,0.008461844,0.08179756,0.161487605,0.397423451,0.714959671,4762.151552,6943.717087,3946.6687,4734.983041,4082.641015,4548.877245,2717.004849,4131.017901,2696.587705,2220.013805,2102.647382,1999.129571,1984.523599,1529.392266,1910.264756,33280.04731,12091.43999,6178.959564,8611.677166,6485.816935,0.455151201,0.274101797,0.052319281,0.169336816,1.932566901,0.465010345,9.919102359,87.33859682,1.856017073,0.017,0.026,0.890501868,1.2046415,10.65005071,7.007272485
102,78768.07463,72648.65911,7.152914651,8.329181207,-78768.07463,-72648.65911,Threshold SF < 88,64.55071188,64.66857211,5.668418271,6.604474235,0.325,0.133,3.088379943,1.52996014,18.80108394,17.57232041,0.085,0.048,5.337779679,5.543059669,0.579,0.69,1,4,29924.24535,27211.78252,3043.451312,27082.05707,0.179040994,83.21125713,64.66857211,0.452028006,0.502711287,0.395896578,0.584258844,0.059602063,0.682393324,0.510520342,0.688294681,0.141062482,0.698413649,2.336273481,-0.509653228,-0.374125775,0.011348593,-0.038923841,1.931557708,-0.366554545,-0.044745366,-0.021261013,0.075447944,-0.146669542,2.269564657,-0.381931759,-0.082240946,-0.111904327,0.068953647,-0.254531475,32.37831794,5.543059669,6.604474235,0.048955988,0.172985572,0.248625381,0.437526062,0.656737938,8016.62988,3833.102749,3643.48434,4320.143779,3732.381588,3295.078682,2981.780127,2837.363456,2428.788251,1985.078367,1983.28705,1549.494085,1681.284897,1881.921203,1780.609373,23790.79635,24432.4928,5916.55543,4030.829336,3161.066531,0.191768827,0.298153717,0.261354085,0.110768874,1.733198201,0.437037183,18.12717696,370.8914714,2.33587131,0.085,0.048,3.088379943,1.52996014,9.525000196,10.87028136
103,74299.63998,71802.14329,5.438498669,9.97640179,-74299.63998,-71802.14329,Threshold SF < 88,65.12947588,65.25977918,5.030181364,6.066298659,0.28,0.146,2.196425445,1.203633745,14.60900011,15.26815961,0.068,0.044,4.888235794,4.838278585,0.561,0.935,1,4,29904.15222,31164.49934,2822.401274,31026.71278,0.118054913,83.56776059,65.25977918,0.448239978,0.498458701,0.423766009,0.569919711,0.27397894,0.571343169,0.402647847,0.911812487,0.119675029,0.932253603,2.147108624,-0.521230432,-0.088278173,0.000130332,-0.050659511,1.90794208,-0.403609062,-0.001532397,-0.053492391,0.047480671,-0.229784167,2.171072746,-0.445239169,-0.15218618,-0.101019537,0.123804476,-0.313967736,10.19633721,4.838278585,6.066298659,0.022561981,0.121568138,0.290261647,0.496821848,0.61565952,5465.030714,4637.349701,3858.799904,4465.267401,2066.195894,3915.409936,3305.856119,3449.54012,2965.438812,2647.150194,2495.99977,1115.663395,1714.493155,1579.708572,1420.064486,27293.24346,13494.61876,9964.101774,11593.54267,15469.31108,0.044481886,0.341005136,0.188709691,0.336611516,1.877675124,0.41705544,15.69876955,72.5090629,1.128603311,0.068,0.044,2.196425445,1.203633745,7.182666337,12.96278719
104,72141.6812,74743.54377,10.4238335,10.25452596,-72141.6812,-74743.54377,Threshold Usual care,64.79180692,64.95150439,4.367958828,4.789624168,0.238,0.303,1.637516629,2.27509433,18.24824714,18.06434604,0.039,0.048,5.492980458,5.800632849,0.815,0.825,1,4,30074.13028,32348.49095,2601.988459,32109.66301,0.18917828,82.66077331,64.95150439,0.448830705,0.49132339,0.250826617,0.790576064,0.249666806,0.862186679,0.581382811,0.842173087,0.303270194,0.800224205,2.350217758,-0.560613932,-0.339370899,-0.106578555,-0.109652757,1.880711735,-0.44759409,-0.126927786,-0.121740968,0.07711721,-0.078608553,1.903298028,-0.390754701,0.013722891,-0.083571904,0.093903174,-0.322929783,19.25314797,5.800632849,4.789624168,0.008438952,0.075727519,0.25243689,0.362664348,0.611339185,8738.348099,4509.797567,4176.067162,4325.160926,2995.781424,4747.608505,3553.500322,2430.08649,1492.020033,1997.855695,1300.816185,1724.182139,1321.333061,1141.958124,789.6933971,22365.80068,19165.49097,9393.817566,4513.006476,9673.701613,0.162865651,0.167634682,0.184921127,0.321067884,1.774362536,0.469868711,17.86321154,304.7760123,2.602237687,0.039,0.048,1.637516629,2.27509433,13.59173072,13.35771379
105,68548.6532,69220.5571,6.39209147,8.367584465,-68548.6532,-69220.5571,Threshold Usual care,64.65607216,64.73381433,4.480867274,4.992599941,0.208,0.213,1.559093132,1.670615458,15.71452305,15.89577803,0.038,0.059,4.45257731,4.465827582,0.588,0.768,1,4,29918.85046,32748.69249,4308.167342,32534.35924,0.219168163,82.13741995,64.73381433,0.449510712,0.501029197,0.181853118,0.58377878,0.138552471,0.710207803,0.559120435,0.753525469,0.220009135,0.759931425,2.167685602,-0.501988588,-0.288551282,-0.10081808,0.048895788,1.732171832,-0.444451377,-0.236317028,-0.057687703,0.05790529,-0.094316136,1.868910475,-0.463815161,-0.03057066,-0.108360516,0.108164923,-0.203713905,23.86312158,4.465827582,4.992599941,0.026366118,0.203490899,0.262853351,0.447503559,0.68509368,4775.925426,4901.735795,3031.08597,3156.670278,3275.257883,4498.311991,1633.994174,2695.831405,1644.653564,3256.42939,1661.69225,2406.936293,2547.082482,2003.515324,1164.377037,30681.50837,10301.10758,6432.28791,14315.47456,7695.184385,0.251579661,0.421406792,0.131133926,0.155707044,1.37064627,0.43002178,14.94560631,147.4152077,1.604310403,0.038,0.059,1.559093132,1.670615458,8.328886681,11.07463288
106,67986.16349,65459.15563,9.688393319,9.589690169,-67986.16349,-65459.15563,Threshold SF < 88,65.08534914,65.22388249,6.925811522,6.887932532,0.207,0.171,1.344798947,1.117535454,16.43547159,16.02899012,0.038,0.045,5.106557845,4.873391089,0.831,0.854,1,4,30013.99932,28780.41429,3040.243462,28886.01494,0.174000689,81.8316565,65.22388249,0.450935704,0.503217765,0.157197858,0.832294097,0.316854005,0.834835217,0.522371344,0.772241875,0.187077871,0.860070477,2.234552909,-0.341795897,-0.296731377,-0.079386964,-0.138160886,1.868285649,-0.460969677,-0.186345519,0.010741987,0.08733192,-0.265383983,2.187358471,-0.327347144,-0.171126355,0.069385284,0.048475287,-0.18244447,15.81244552,4.873391089,6.887932532,0.037800681,0.137011144,0.177027269,0.33305871,0.575965306,8459.830206,4407.480365,5002.091956,3280.803602,4295.091602,5256.597064,3021.06586,1625.419502,1301.260406,2025.74326,1515.584411,878.5946978,2315.932667,1829.70684,1079.300823,43742.43854,16882.57869,2289.220806,10039.97066,2770.913268,0.351667781,0.173799101,0.397026562,0.097769074,1.831587825,0.437243812,13.67461147,179.7983248,1.921001317,0.038,0.045,1.344798947,1.117535454,12.60323855,12.46647378
107,75132.64583,73993.69874,9.267294133,8.303241454,-75132.64583,-73993.69874,Threshold SF < 88,65.61849522,65.75263485,7.560725846,7.227903383,0.153,0.173,1.244875902,1.251113406,15.01949887,14.87040011,0.027,0.022,5.542529236,5.229096667,0.891,0.788,1,4,29967.42106,32769.40508,2670.760631,32830.82541,0.188895341,82.30206107,65.75263485,0.449194435,0.500508049,0.185994252,0.891269696,0.237943073,0.888258657,0.348783026,0.965328346,0.102707635,0.798171898,2.2772415,-0.329349462,-0.307636789,-0.107949598,0.011536158,1.816423391,-0.341420294,-0.075902499,-0.056243868,0.016643747,-0.071185879,2.391985727,-0.350711561,-0.023999961,0.184340544,0.073805183,-0.260633149,27.07737398,5.229096667,7.247530577,0.006564271,0.152857797,0.221083793,0.421593944,0.525472798,8089.073647,3708.256735,4574.596276,4666.273396,4854.241436,4346.697173,2918.708933,2481.732368,2236.673207,1129.989139,2046.479621,2279.358405,1970.351015,1416.809539,1262.904347,20165.59961,11043.46409,9321.792726,6455.891343,12039.86082,0.115672415,0.137176738,0.194484008,0.43726894,1.372913864,0.525131185,16.27498519,59.24460961,1.421962858,0.027,0.022,1.244875902,1.251113406,11.99673688,10.69909373
108,84250.92193,74032.21658,9.907671804,7.72967673,-84250.92193,-74032.21658,Threshold SF < 88,64.69717894,64.84138675,5.508270987,5.428534259,0.544,0.29,4.034955811,2.039368581,15.569202,15.5031352,0.091,0.04,5.15152346,4.562432538,0.918,0.733,1,4,30107.85247,28055.00753,4962.363822,28084.80283,0.149873376,83.29226151,64.84138675,0.447309143,0.507181694,0.537587263,0.908819496,0.163497173,0.858869533,0.748745562,0.837076555,0.337073391,0.751832319,2.36017587,-0.420225445,-0.278964649,-0.105695998,-0.170284363,1.819007254,-0.538408146,-0.161090598,0.014613785,0.038668134,-0.103492691,1.916198322,-0.471340819,-0.084154899,-0.142975089,0.10900358,-0.166344949,11.84024387,4.562432538,5.428534259,0.022148793,0.229063286,0.200526371,0.546459762,0.598656256,8520.176014,3934.907036,4773.370742,3716.119911,3252.120662,4368.008138,5252.777509,3073.465801,3744.463912,1938.755671,1531.464097,1331.259878,1985.73699,2292.881344,1491.247362,31760.35307,13031.87433,11742.33754,12103.5084,6945.92841,0.328435875,0.142027082,0.245125221,0.208423926,1.388782624,0.496545236,16.7195732,52.69586444,1.133138096,0.091,0.04,4.034955811,2.039368581,13.06644069,10.07384842
109,66868.00963,63826.51212,9.318399601,10.07296192,-66868.00963,-63826.51212,Threshold SF < 88,63.66075683,63.7334273,4.817207851,4.782060752,0.177,0.069,1.092730141,0.476063806,18.01568468,16.82911084,0.056,0.049,5.018530673,5.400908921,0.754,0.846,1,4,30011.63247,28400.68865,2562.33187,28561.7059,0.309670585,83.56082841,63.7334273,0.451763333,0.506919535,0.228103779,0.768485482,0.431010261,0.59766534,0.423656699,0.676261591,0.053251148,0.827635439,2.152783059,-0.402534551,-0.331350335,-0.06013056,-0.124572066,1.927636823,-0.395352663,-0.250811268,-0.171988128,0.070458456,-0.165686591,2.001126797,-0.377274317,-0.266811387,0.096319935,0.085254764,-0.336853689,21.27453238,5.400908921,4.782060752,0.052802669,0.173091821,0.290120708,0.40306638,0.567165637,6223.90889,4199.851751,4189.126218,3239.890744,4486.34372,3947.109901,2555.202269,1498.784956,1688.577779,1169.991024,2603.602035,1616.821893,2223.946391,1464.365487,2044.452526,28836.03072,17171.73906,10370.07365,5982.107113,3321.227054,0.076544242,0.136696551,0.53075705,0.125226185,1.629763829,0.517551236,17.95810247,88.17848184,1.750818889,0.056,0.049,1.092730141,0.476063806,12.30797522,13.21562308
110,77420.5411,72863.50458,8.980304601,9.113676793,-77420.5411,-72863.50458,Threshold SF < 88,65.14608533,65.20515302,6.240014555,6.359532252,0.31,0.217,2.947970318,1.855832987,15.07535299,15.79201327,0.065,0.046,5.616304746,5.381524439,0.85,0.815,1,4,30026.34435,33888.8809,2088.633777,33654.39272,0.12426335,82.210735,65.20515302,0.447786521,0.498401937,0.357611988,0.829239904,0.077942616,0.867338977,0.492305755,0.800424662,0.160169041,0.815385236,2.488427583,-0.404866618,-0.267675821,-0.010811483,-0.105746342,1.903247876,-0.557189202,-0.144352774,-0.097648095,0.071808027,-0.079980111,2.207403241,-0.394750603,-0.054658037,0.00990234,0.122807067,-0.230502624,20.32379654,5.381524439,6.363116759,0.017812696,0.152178835,0.178000773,0.419421732,0.635098182,6327.49391,4330.869311,4632.319319,4449.471661,4083.210724,3435.708961,1609.967462,3389.030966,3072.878021,3913.293569,1069.917532,2075.330151,1251.417484,1955.31216,1213.694968,12145.16378,12402.15757,5269.549889,5111.159407,6434.54273,0.064713182,0.161499955,0.246807264,0.459635144,1.555586234,0.499227142,14.28098053,109.4757373,2.000351107,0.065,0.046,2.947970318,1.855832987,11.68734381,11.82138062
111,75824.86192,69815.50227,8.159245717,8.382192478,-75824.86192,-69815.50227,Threshold SF < 88,64.96519778,65.055892,4.878327869,5.422108511,0.284,0.158,2.85822438,1.207299449,15.00208557,14.75543806,0.059,0.022,4.797955225,4.854161547,0.802,0.824,1,4,30038.28587,30919.0379,5013.894021,31054.07889,0.24931503,82.08147735,65.055892,0.4495234,0.494172059,0.280699669,0.80320131,0.271052994,0.693040716,0.485888984,0.76257725,0.106700028,0.832584933,2.446237568,-0.505707408,-0.319773913,-0.082303192,-0.053947655,1.811069277,-0.429709418,-0.139364252,0.077389846,0.014115233,-0.209640584,2.055637067,-0.391127641,-0.073020599,-0.082965054,0.080738786,-0.391808825,24.24681334,4.854161547,5.423817793,0.010121746,0.317236461,0.261252868,0.459334473,0.609801308,4517.783053,5357.047416,3950.132056,3416.918549,4053.883229,3439.236882,1914.422949,4274.104362,2488.901007,3829.022948,2509.38606,2185.996245,3349.872426,1781.91073,1337.548068,25199.6887,18620.90547,7473.145815,5083.475928,9310.321937,0.201695145,0.167140801,0.158921312,0.490994765,1.852598281,0.484783653,16.11371516,48.43371235,0.870632378,0.059,0.022,2.85822438,1.207299449,10.78066537,10.95760108
112,63835.0565,65293.33312,6.152260606,7.011775835,-63835.0565,-65293.33312,Threshold Usual care,65.78461296,65.90095712,4.870965154,5.204469695,0.208,0.216,1.369760177,1.563526228,11.59849637,11.87670217,0.042,0.054,4.481952119,4.704596599,0.739,0.837,1,4,30052.02376,25215.39,4830.807975,25179.43635,0.262474629,83.34492512,65.90095712,0.447938887,0.504050802,0.175033422,0.738338178,0.113644106,0.702086501,0.558276525,0.843837354,0.189648499,0.837538356,2.375087671,-0.491654857,-0.235590298,-0.111601257,-0.136986909,1.706214163,-0.524462401,-0.194930085,-0.030573126,0.011966221,-0.077323197,2.055487678,-0.443069289,-0.097847165,-0.017590098,0.047687709,-0.360587289,15.27905713,4.704596599,5.204469695,0.032729683,0.086675021,0.257290349,0.425126207,0.646518229,10047.20075,3852.043124,4079.338777,3450.685735,3622.927943,4547.13322,3433.246355,2026.300262,2389.93713,1471.642036,2204.061507,2726.011928,1710.039034,1104.65018,2362.234476,41580.56736,7011.276861,7731.953868,4004.301082,13078.87614,0.283919044,0.162309173,0.443433862,0.288764438,1.800513651,0.505327728,7.205681094,31.31703169,1.608728269,0.042,0.054,1.369760177,1.563526228,7.919284286,9.118708069
113,74694.28336,81309.83999,8.350176404,7.542394102,-74694.28336,-81309.83999,Threshold Usual care,65.74576943,65.85144467,6.240548327,5.555666176,0.145,0.342,1.189238159,3.08078692,15.1240297,15.80455631,0.042,0.049,6.549008556,6.001806187,0.795,0.681,1,4,29975.3695,28540.81799,4179.746014,28727.74175,0.265684362,83.02493317,65.85144467,0.448952272,0.498813951,0.162535479,0.800624274,0.284465022,0.796257831,0.465133343,0.786297401,0.375763929,0.659396125,2.256334575,-0.477328378,-0.216346058,-0.094476662,-0.020526957,2.016045923,-0.39045919,-0.050468765,0.042629914,0.047692128,-0.112133502,2.175544479,-0.361844623,-0.224138587,-0.054472014,0.091575342,-0.233419621,15.92168906,6.001806187,5.555666176,0.029200916,0.061627075,0.256653895,0.424791815,0.660573785,8016.91119,5540.6405,3572.429174,3537.248906,4054.205183,3592.892848,3012.486995,3142.221885,2053.657776,2586.00287,2448.694272,1436.354701,2167.987712,2427.816863,1551.909272,38897.89595,22521.89778,3747.046762,3212.443378,20216.16121,0.129960579,0.224820312,0.282671798,0.401826923,1.253740593,0.506721442,15.98494162,95.47764135,1.621915807,0.042,0.049,1.189238159,3.08078692,10.88815179,9.959516577
